Component_Abbrev,Level_Name,d_Level_id,Unit_Name,Unit_ID,Definition
WC,Hydroform Type,92,River/Estuary Plume,695,"Formation of water resulting from the discharge of low-salinity water into marine waters of the ocean, forming a distinct layer of water on top of the seawater due to its lower density. The plume can extend for many kilometers and persist for months after the freshwater flow has stopped before being entrained into the seawater. These plumes are typically higher in nutrients, turbidity and productivity than the surrounding seawater and can gradually deliver those water quality characteristics to the adjacent ocean water."
WC,Hydroform Type,92,Salt Wedge Domain,662,"Portions of estuaries that have an unimpeded connection of bottom waters to the sea develop a wedge-shaped formation of high-salinity water in the bottom, with lower salinity water from upstream freshwater loading in the upper water column. The wedge form is developed as hydrostatic pressure of river water pushes against the incoming seawater and, being less dense, rides over it. The difference in salinity and density is important in estuarine chemistry and biology as the density barrier between upper and lower water columns restrains mixing and transport across the transitional gradient, called the pycnocline. This leads to an upper, autotrophic and lower, generally heterotrophic portion of the water column."
WC,Biogeochemical Feature,12,Sea Foam,1349,"Sea foam is produced by turbulent mixing and agitation of surface waters, enhanced by high concentrations of dissolved organic matter (DOM)."
WC,Biogeochemical Feature,12,Seep,1350,"Area on the ocean bottom where fluid slowly emerges. Cold seeps are usually at the continental margins; waters in these seeps are often highly concentrated in minerals and dissolved gases, such as hydrogen sulfide, methane, and hydrogen. Cold-fluid seeps and oil seeps are sources of energy for chemoautotrophic communities of bacteria and archaea, which in turn support communities of clams, mussels and vestimentiferan tubeworms."
WC,Hydroform,10,Seiche,706,"A long-period, standing wave that creates an oscillatory sloshing of water within an enclosed water body. This is due to wind or pressure effects that cause water motions that resonate with the length scale of the water body."
WC,Hydroform Type,92,Semi-diurnal Tidal Flow,666,Tidal ocean waters where the gravitational action of the sun and moon on Earth's oceans create two high and two low tides per day of relatively equal amplitude.
WC,Hydroform Type,92,Shelf Wave,700,A wind-induced wave guided by continental shelf topography.
WC,Hydroform,10,Shelf-break Front,672,"Frontal formations where cross-shelf waters encounter slope waters from the deeper oceans, often associated with upwelling. The seasonally transitional features are sites of high temperature, salinity and density gradients and often of high productivity where deep upwelled water contributes high nutrients."
WC,Hydroform Type,92,Small Freshwater Plume,697,"Similar to a river plume but on smaller scale and can be initiated from variety of sources such as a groundwater seep, a non-point source or a transient discharge."
WC,Hydroform Type,92,South Equatorial Surface Current,656,"The counterpart to the North Equatorial current, also flows east to west, forming the northern limb of the southern ocean gyres."
WC,Hydroform,10,Storm Surge,707,"A propagation of water associated with intense meteorological and wind activity such as a tropical storm. The surge of water from deep into shallow waters and onto land is caused by wind forcing in the forward, shoreward direction and by pressure differential within a cyclonic storm that positions extreme low pressure over a section of ocean, permitting tides to rise above normal range."
WC,Hydroform,10,Sub-mesoscale Eddy,641,A reverse current with rotational movement created when fluid flows past an obstacle. Sub-mesoscale eddies are of size scale smaller than 20 kilometers.
WC,Hydroform,10,Surf Zone,708,"Zone with incipient wave breaks, which are the result of an increase in the steepness of the wave as the water depth decreases. The surf zone is the region extending from the seaward boundary of wave breaking to the limit of wave uprush. The surf zone is the specific subset of the wave hydroform where waves are breaking against a shoreline. This relatively narrow area occurs when waves encounter bottom friction and break, forming a region of high turbulence, mixing, and intense energy. This occurrence affects biota in the water column, as well as bottom and shore substrates and biota. The surf zone is highly variable temporally and spatially in extent, energy characteristics, and physicochemical properties; this variability is due to the tight coupling between the water column and the substrate it impacts. In areas of soft sediments, high turbidity can result. Benthic biota (such as diatom mats) can be mixed into the water column, imparting its photosynthetic parameters to the water column and elevating water-column productivity. Nutrients can also be mixed from disturbed sediments into the water column, elevating concentrations there."
WC,Biogeochemical Feature,12,Surface Film,1351,"Thin layer of materials and biota that exist on the surface of the water, often only a few microns thick. The surface film can contain a rich microbial community that consumes the material that concentrated in the film. Dissolved Organic Carbon (DOC) is concentrated up to five times in the surface microlayer. These films are often aggregated and concentrated at frontal convergences of two water masses and can lead to formation of a rich community that feeds on the material."
WC,Biogeochemical Feature,12,Surface Mixed Layer,1352,The layer of water at the ocean surface that is mixed by wind. Water of homogeneous density is easily mixed to a depth determined by the intensity of wind shear and density of the water. Often wind mixing of the surface occurs to the pycnocline depth where density increases rapidly. The mixed layer depth is an important determinant of the extent and intensity of photosynthetic production as plankton cells are mixed through the vertical light gradient.
WC,Hydroform,10,Surface Swell,711,A surface gravity wave propagating into an area from a distant source of energy/disturbance and that is not caused by direct local action of the wind.
WC,Hydroform,10,Surface Wave,709,"A wave generated by energy input from sources such as wind, landslides, tidal action, or current action, and that moves along the surface of the ocean."
WC,Hydroform,10,Surface Wind Wave,710,"A surface wave generated by direct wind action on the water's surface producing shear, piling up water in the direction of the wind and generating a wave."
WC,Biogeochemical Feature,12,Thermocline,1353,"The zone of rapid temperature change with depth in the water column, often separating two layers of different, homogeneous temperature. As the density of water changes with temperature, the thermocline presents a barrier to vertical circulation and enhances water column stability."
WC,Hydroform,10,Thermohaline Eddy,642,Eddy formation due to the interaction of temperature and salinity differences between two water masses initiating convective flow.
WC,Hydroform,10,Tidal Flow,643,"Advective flow resulting from of tidal movement, often amplified in velocity when moving through an inlet, pass or channel. Tides are important in mixing the water column and transporting water, salt, nutrients and biota, particularly weak-swimming larval or non-motile planktonic forms. The life cycles of many organisms depend on tidal transport for survival."
WC,Hydroform,10,Tidal Front,673,"A front created by the linear convergence of two water masses brought into juxtaposition by tidal action. Generally the two masses will have differential characteristics such as temperature, density, and often of color and productivity. Fronts can be maintained as distinct due to these differences, which inhibit mixing across a density barrier. There is often strong vertical mixing on either side of the front, producing upwelling and aggregations of biota feeding on the material grown in situ or accumulated at the front."
